date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/17,"Granite countertops, Mirrored oversized closets, Balcony or patio",https://losangeles.craigslist.org/wst/apa/d/los-angeles-granite-countertops/7577048172.html,"$2,942",1br,800,"233 South Barrington Avenue, Los Angeles, CA",1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly']"
1/17,"Bright, Renovated 1bd/1ba w Patio & Parking - Heart of Echo Park!",https://losangeles.craigslist.org/lac/apa/d/los-angeles-bright-renovated-1bd-1ba/7575711756.html,"$2,300",1br,,Echo Park,1,"['application fee details: $25 Application which consists of a background and credit check.', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/17,Beautiful Modern 1 bd/1 ba in Luxe Hilltop Echo Park Complex!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-modern-bd-ba-in/7575715244.html,"$3,100",1br,,Echo Park,1,"['air conditioning', 'application fee details: $25 Application which consists of a background and credit check.', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
1/17,Nest Thermostat**3 Weeks Free**Newer 2 Bedroom in Culver City,https://losangeles.craigslist.org/wst/apa/d/los-angeles-nest-thermostat3-weeks/7579675929.html,"$4,295",2br,1232,Culver City,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/17,"HIGH CEILING, Open, Charming House with Private Patio!",https://losangeles.craigslist.org/lac/apa/d/los-angeles-high-ceiling-open-charming/7576242441.html,"$3,000",1br,,Echo Park,1,"['application fee details: $25 Application which consists of a background and credit check.', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
1/17,Amazing Apartment w/ Hardwood Floors in Echo Park!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-apartment-hardwood/7578082024.html,"$1,650",1br,,Echo Park,1,"['application fee details: $25 Application which consists of a background and credit check.', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
1/17,Amazing Apartment w/ Hardwood Floors in Echo Park!,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-apartment-hardwood/7578080956.html,"$1,300",0br,,Echo Park,1,"['application fee details: $25 Application which consists of a background and credit check.', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
1/17,Gorgeous 588 sq ft 1 bed / 1 bath - Prime location in Northridge,https://losangeles.craigslist.org/sfv/apa/d/northridge-gorgeous-588-sq-ft-bed-bath/7579678548.html,"$1,954",1br,588,Northridge - Close to Northridge Fashion Mall,1,"['apartment', 'laundry in bldg', 'detached garage', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Laundry room on premises, Range, Microwave",https://losangeles.craigslist.org/ant/apa/d/los-angeles-laundry-room-on-premises/7575753561.html,"$1,725",1br,635,"1222 West 39th Street, Los Angeles, CA",1,"['apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/17,Refrigerator | Plank Floors | Air Conditioning | 1 Bedroom in Van Nuys,https://losangeles.craigslist.org/sfv/apa/d/playa-vista-refrigerator-plank-floors/7579676526.html,"$1,850",1br,675,Van Nuys 91405,1,"['apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/17,Newly Remodeled 1 Bedroom Duplex unit with Bonus Room and Parking!,https://losangeles.craigslist.org/lgb/apa/d/bellflower-newly-remodeled-bedroom/7579678412.html,"$1,895",1br,500,long beach / 562,1,"['dogs are OK - wooof', 'apartment', 'no laundry on site', 'off-street parking', 'rent period: monthly']"
1/17,"1 BD, Barbecue pavilion and picnic area",https://losangeles.craigslist.org/sgv/apa/d/san-dimas-bd-barbecue-pavilion-and/7576641786.html,"$2,300",1br,772,san gabriel valley,1,"['apartment', 'w/d in unit', 'carport', 'rent period: daily']"
1/17,"🌖🌖Get Moving, It’s All Waiting for You at SaltAire🌖🌖",https://losangeles.craigslist.org/wst/apa/d/torrance-get-moving-its-all-waiting-for/7576290672.html,"$2,840",2br,972,"20530 Anza Ave, Torrance, CA",2,"['apartment', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/17,Gorgeous 1bd 1ba w/pool & gated entry,https://losangeles.craigslist.org/sgv/apa/d/pasadena-gorgeous-1bd-1ba-pool-gated/7579678116.html,"$2,195",1br,650,Pasadena,1,"['apartment', 'laundry on site', 'no smoking', 'no parking', 'rent period: monthly']"
1/17,1 X 1 !!!BEAUTIFUL APARTMENT!!!!,https://losangeles.craigslist.org/sfv/apa/d/north-hills-x-beautiful-apartment/7579678058.html,"$1,900",1br,875,North Hills,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'carport', 'rent period: monthly']"
1/17,Come see what luxury is all about! The Villagio,https://losangeles.craigslist.org/sfv/apa/d/northridge-come-see-what-luxury-is-all/7579678024.html,"$2,172",1br,723,Northridge - Near CSUN,1,"['air conditioning', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly', 'wheelchair accessible']"
