date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
Jan 16,"Mammoth 1 Bedroom, 1 Bath in Gold Coast, Available: 2/1/2023",https://chicago.craigslist.org/chc/apa/d/chicago-mammoth-bedroom-bath-in-gold/7579344288.html,"$1,950",1br,700,Gold Coast,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,"Appealing 1 Bedroom, 1 Bath in Lakeview, Available: 2/15/2023",https://chicago.craigslist.org/chc/apa/d/chicago-appealing-bedroom-bath-in/7579343617.html,"$1,950",1br,700,Lakeview,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,MASTER BD SUBLEASE AVAILABLE in 3BD/2.5 BA APT - West Loop,https://chicago.craigslist.org/chc/apa/d/chicago-master-bd-sublease-available-in/7579342697.html,"$1,400",1br,1600,Chicago,2.5,"['air conditioning', 'flat', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
Jan 16,Sublease Spacious Studio,https://chicago.craigslist.org/chc/apa/d/chicago-sublease-spacious-studio/7579342582.html,"$1,195",0br,950,Lincoln Square/ Ravenswood,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking', 'rent period: monthly']"
Jan 16,"Beautiful 1 Bedroom, 1 Bath in Lakeview, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-bedroom-bath-in/7579342515.html,"$1,925",1br,700,Lakeview,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,"Extraordinary 1 Bedroom, 1 Bath in Lincoln Park, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-extraordinary-bedroom-bath-in/7579341161.html,"$1,895",1br,700,Lincoln Park,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,"Amazing 1 Bedroom, 1 Bath in Lincoln Park, Available: Now",https://chicago.craigslist.org/chc/apa/d/chicago-amazing-bedroom-bath-in-lincoln/7579340608.html,"$1,875",1br,700,Lincoln Park,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,"Beautiful , Spacious, Sunny modern 2 bdrm 4 rms on the 2nd fl unit 2S",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-spacious-sunny-modern/7579339752.html,"$1,550",1br,1350,Edgewater,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'street parking', 'rent period: monthly']"
Jan 16,One Month Free Steps From Lake and Public Transit Book Today,https://chicago.craigslist.org/chc/apa/d/chicago-one-month-free-steps-from-lake/7579339482.html,"$2,758",3br,,Edgewater,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
Jan 16,"Classy 1 Bedroom, 1 Bath in Highland Park, Available: Now",https://chicago.craigslist.org/chc/apa/d/highland-park-classy-bedroom-bath-in/7579339376.html,"$1,895",1br,700,Highland Park,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']"
Jan 16,Edgewater 2 bedroom Steps From Lake Front 1 Month Free Lease Today,https://chicago.craigslist.org/chc/apa/d/chicago-edgewater-bedroom-steps-from/7579337673.html,"$2,108",2br,,Edgewater,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'attached garage', 'rent period: monthly']"
