price,bedroom,sqft,bathroom,amenity_count,cityid,pop_class
1640,2,1000.0,2.0,8,5,1
1724,2,1121.0,2.0,3,5,1
2177,1,1138.0,1.0,6,5,1
1743,1,800.0,1.0,8,5,1
1507,2,1067.0,2.0,3,5,1
1714,2,1042.0,2.0,6,5,1
1484,2,1067.0,2.0,3,5,1
2087,3,1320.0,2.0,3,5,1
1356,1,732.0,1.0,5,5,1
1846,2,1147.0,2.0,5,5,1
1370,1,681.0,1.0,3,5,1
1807,3,1204.0,2.0,7,5,1
1350,1,600.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
1755,2,1167.0,2.0,5,5,1
1598,2,1054.0,2.0,3,5,1
1515,2,1009.0,2.0,7,5,1
1200,0,450.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
1563,2,960.0,2.0,3,5,1
1487,1,920.0,1.0,8,5,1
1802,3,1204.0,2.0,6,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
1426,1,689.0,1.0,3,5,1
1818,1,909.0,1.0,3,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
385,1,395.0,1.0,7,5,1
2000,3,1696.0,2.0,7,5,1
389,1,398.0,1.0,7,5,1
1781,2,948.0,2.0,9,5,1
389,1,395.0,1.0,7,5,1
1424,1,867.0,1.0,6,5,1
1599,2,1067.0,2.0,3,5,1
1568,2,939.0,2.0,3,5,1
2794,3,1361.0,2.0,7,5,1
1799,2,1076.0,2.0,6,5,1
1426,1,689.0,1.0,3,5,1
1370,1,681.0,1.0,3,5,1
1648,2,1003.0,2.0,7,5,1
1375,1,605.0,1.0,7,5,1
1975,3,1194.0,2.0,7,5,1
1834,2,1121.0,2.0,6,5,1
2025,3,1239.0,2.0,3,5,1
1799,2,1263.0,2.5,7,5,1
1553,2,1152.0,2.0,3,5,1
1579,1,919.0,1.0,7,5,1
1295,1,688.0,1.0,5,5,1
1585,2,825.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
1399,2,811.0,1.0,3,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
3095,4,1750.0,2.0,6,5,1
1973,1,850.0,1.0,8,5,1
1668,2,977.0,2.0,6,5,1
1700,2,960.0,2.0,6,5,1
1775,2,1134.0,2.0,2,5,1
1350,2,900.0,1.0,6,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
2116,3,1239.0,2.0,3,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
1628,2,960.0,2.0,3,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
1824,2,950.0,2.0,8,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
1470,1,730.0,1.0,8,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
1585,3,1232.0,2.0,3,5,1
1507,2,1067.0,2.0,3,5,1
1759,3,1232.0,2.0,3,5,1
389,1,398.0,1.0,8,5,1
389,1,395.0,1.0,4,5,1
1330,1,740.0,1.0,3,5,1
1979,2,1182.0,2.0,5,5,1
1603,2,996.0,2.0,7,5,1
1356,1,732.0,1.0,6,5,1
1836,1,800.0,1.0,8,5,1
1989,2,1045.0,2.0,8,5,1
1583,2,980.0,2.0,3,5,1
2175,3,1444.0,2.0,7,5,1
1250,1,744.0,1.0,7,5,1
1645,2,982.0,2.0,5,5,1
1857,2,1121.0,2.0,3,5,1
1325,1,600.0,1.0,5,5,1
1654,1,850.0,1.0,6,5,1
1315,1,711.0,1.0,7,5,1
1755,2,1167.0,2.0,5,5,1
1540,1,792.0,1.0,3,5,1
1354,1,732.0,1.0,7,5,1
1518,1,794.0,1.0,6,5,1
1269,1,731.0,1.0,6,5,1
1792,2,1121.0,2.0,3,5,1
1500,1,689.0,1.0,3,5,1
1775,2,1134.0,2.0,2,5,1
1275,1,713.0,1.0,7,5,1
1397,1,720.0,1.0,3,5,1
1275,1,720.0,1.0,7,5,1
1598,1,711.0,1.0,3,5,1
2148,3,1066.0,2.0,9,5,1
1785,3,1232.0,2.0,3,5,1
1299,1,550.0,1.0,5,5,1
2023,2,1252.0,2.0,5,5,1
1597,2,960.0,2.0,3,5,1
2286,3,1293.0,2.0,3,5,1
1651,2,1003.0,2.0,6,5,1
1486,1,740.0,1.0,3,5,1
2900,2,1700.0,2.0,4,5,1
1598,2,1054.0,2.0,3,5,1
1475,2,1009.0,2.0,7,5,1
1792,3,1195.0,2.0,3,5,1
1539,2,980.0,2.0,3,5,1
1599,2,980.0,2.0,3,5,1
1365,1,720.0,1.0,3,5,1
1342,1,740.0,1.0,3,5,1
1425,1,732.0,1.0,5,5,1
1897,2,1042.0,2.0,6,5,1
1475,2,808.0,2.0,7,5,1
1534,1,742.0,1.0,6,5,1
1869,2,1260.0,2.0,6,5,1
1559,1,740.0,1.0,6,5,1
1403,1,732.0,1.0,7,5,1
1350,1,572.0,1.0,6,5,1
1705,2,925.0,2.0,5,5,1
1959,2,972.0,2.0,8,5,1
1599,2,1102.0,2.0,7,5,1
2728,3,1217.0,2.0,7,5,1
1400,2,950.0,2.0,6,5,1
1450,2,840.0,1.0,7,5,1
2295,3,1235.0,2.0,8,5,1
1649,1,768.0,1.0,2,5,1
1395,1,695.0,1.0,3,5,1
2600,8,4200.0,4.0,5,5,1
1635,2,1190.0,2.0,3,5,1
2100,3,1702.0,2.0,3,5,1
1590,2,1009.0,2.0,7,5,1
1710,2,1040.0,2.0,5,5,1
1825,1,768.0,1.0,3,5,1
1599,2,980.0,2.0,3,5,1
1564,1,689.0,1.0,3,5,1
1550,2,1009.0,2.0,7,5,1
1568,2,996.0,2.0,5,5,1
1605,2,983.0,2.0,5,5,1
1925,2,1134.0,2.0,3,5,1
1429,1,720.0,1.0,3,5,1
1621,2,811.0,1.0,3,5,1
1775,2,1134.0,2.0,3,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
1999,2,1134.0,2.0,2,5,1
1385,1,580.0,1.0,6,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
2199,3,1100.0,2.0,6,5,1
389,1,395.0,1.0,5,5,1
389,1,398.0,1.0,7,5,1
1625,2,1144.0,2.0,7,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
1550,2,1009.0,2.0,7,5,1
1590,2,1009.0,2.0,7,5,1
2595,4,2744.0,2.5,7,5,1
1590,2,1009.0,2.0,7,5,1
1397,1,714.0,1.0,9,5,1
1427,1,681.0,1.0,3,5,1
1750,2,1000.0,2.0,7,5,1
389,1,395.0,1.0,5,5,1
1500,2,860.0,2.0,6,5,1
2272,2,1134.0,2.0,3,5,1
1623,1,920.0,1.0,8,5,1
1499,2,900.0,2.0,7,5,1
2270,3,1074.0,2.0,7,5,1
2021,2,1112.0,2.0,7,5,1
2435,3,1300.0,2.0,6,5,1
1613,2,954.0,2.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
1785,3,1232.0,2.0,3,5,1
2025,2,988.0,2.0,7,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
1975,2,1030.0,2.0,8,5,1
389,1,395.0,1.0,5,5,1
1705,2,1050.0,2.0,6,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
1515,2,1009.0,2.0,7,5,1
389,1,395.0,1.0,5,5,1
2125,3,1200.0,2.0,6,5,1
2385,3,1450.0,2.0,6,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,7,5,1
1350,1,600.0,1.0,7,5,1
1426,1,689.0,1.0,3,5,1
1553,2,1190.0,2.0,3,5,1
1899,2,1187.0,2.0,8,5,1
1568,2,939.0,2.0,3,5,1
1550,2,1009.0,2.0,7,5,1
1460,2,811.0,2.0,3,5,1
2185,3,1450.0,2.0,6,5,1
1548,1,649.0,1.0,7,5,1
1864,2,1160.0,2.0,6,5,1
1899,2,1177.0,2.0,6,5,1
1544,2,1054.0,2.0,5,5,1
1960,3,1200.0,2.0,7,5,1
1370,1,681.0,1.0,3,5,1
1475,2,1009.0,2.0,7,5,1
1588,2,1054.0,2.0,5,5,1
1517,1,728.0,1.0,7,5,1
1588,2,1054.0,2.0,5,5,1
2154,2,1138.0,2.0,6,5,1
389,1,395.0,1.0,7,5,1
1377,1,681.0,1.0,3,5,1
389,1,395.0,1.0,5,5,1
389,1,398.0,1.0,8,5,1
389,1,395.0,1.0,5,5,1
1977,2,1063.0,2.0,7,5,1
389,1,395.0,1.0,5,5,1
1539,1,670.0,1.0,6,5,1
1933,2,878.0,2.0,9,5,1
2237,3,1228.0,2.0,8,5,1
1725,2,988.0,2.0,7,5,1
389,1,395.0,1.0,5,5,1
1575,1,708.0,1.0,8,5,1
3095,4,1750.0,2.0,6,5,1
1761,1,737.0,1.0,6,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
2700,3,1136.0,1.5,5,5,1
1367,1,681.0,1.0,3,5,1
389,1,395.0,1.0,5,5,1
1640,2,1000.0,2.0,8,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
1303,1,800.0,1.0,7,5,1
2167,2,1208.0,2.0,8,5,1
1499,2,900.0,2.0,7,5,1
500,1,1500.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
2640,4,1850.0,2.0,6,5,1
2630,3,1350.0,2.0,6,5,1
1673,2,1150.0,2.0,8,5,1
1613,2,1053.0,2.0,7,5,1
1799,2,910.0,2.0,6,5,1
1470,1,730.0,1.0,7,5,1
2362,3,1228.0,2.0,8,5,1
2410,2,1212.0,2.0,5,5,1
2260,2,870.0,1.5,5,5,1
2800,3,1856.0,2.5,5,5,1
1625,2,1144.0,2.0,7,5,1
1840,2,850.0,2.0,5,5,1
2213,3,1345.0,2.0,6,5,1
1599,2,1067.0,2.0,3,5,1
1730,1,626.0,1.0,8,5,1
1594,1,711.0,1.0,3,5,1
1475,1,657.0,1.0,9,5,1
2275,3,1288.0,2.0,8,5,1
1472,1,832.0,1.0,3,5,1
1500,2,860.0,2.0,6,5,1
1530,1,760.0,1.0,9,5,1
1760,2,1076.0,2.0,9,5,1
1760,2,1076.0,2.0,9,5,1
2435,3,1300.0,2.0,6,5,1
2270,3,1074.0,2.0,7,5,1
1350,1,600.0,1.0,7,5,1
1447,1,882.0,1.0,8,5,1
1544,1,745.0,1.0,6,5,1
1588,2,1054.0,2.0,5,5,1
1265,1,782.0,1.0,7,5,1
1403,1,732.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
1700,3,1300.0,1.5,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,5,5,1
389,1,395.0,1.0,7,5,1
389,1,395.0,1.0,5,5,1
825,1,375.0,1.0,6,8,1
1350,2,860.0,1.0,3,8,1
1695,2,1035.0,1.5,3,8,1
1250,2,570.0,1.0,6,8,1
1250,3,1150.0,1.5,6,8,1
1660,1,620.0,1.0,6,8,1
1495,2,1050.0,2.0,5,8,1
1200,2,1200.0,1.0,5,8,1
1200,2,1200.0,1.0,5,8,1
1255,1,660.0,1.0,3,8,1
2500,4,500.0,2.0,6,8,1
1350,2,860.0,1.0,3,8,1
2380,2,925.0,1.0,6,8,1
3300,4,1500.0,3.5,3,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
1786,2,1183.0,2.0,7,8,1
1650,3,950.0,2.0,6,8,1
1250,1,860.0,1.0,0,8,1
1250,3,1150.0,1.5,6,8,1
2230,2,975.0,1.0,6,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
1245,1,750.0,1.0,5,8,1
825,1,1.0,1.0,5,8,1
1450,2,860.0,1.0,3,8,1
2785,2,926.0,1.0,6,8,1
1695,2,1035.0,1.5,3,8,1
1039,2,700.0,1.0,3,8,1
1289,2,850.0,1.0,3,8,1
1359,1,650.0,1.0,4,8,1
2150,2,1050.0,1.0,4,8,1
1999,2,1350.0,1.5,4,8,1
1635,2,700.0,1.0,4,8,1
1250,3,1150.0,1.5,6,8,1
2500,4,500.0,2.0,6,8,1
1275,1,640.0,1.0,3,8,1
2093,2,1213.0,2.0,7,8,1
910,1,550.0,1.0,6,8,1
960,1,550.0,1.0,5,8,1
1375,2,1300.0,2.0,5,8,1
950,1,800.0,1.0,5,8,1
910,1,550.0,1.0,5,8,1
910,1,550.0,1.0,5,8,1
910,1,550.0,1.0,4,8,1
950,1,800.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
910,1,550.0,1.0,5,8,1
910,1,550.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
910,1,550.0,1.0,6,8,1
950,1,800.0,1.0,5,8,1
910,1,550.0,1.0,5,8,1
960,1,550.0,1.0,6,8,1
950,1,800.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
960,1,550.0,1.0,5,8,1
980,1,800.0,1.0,5,8,1
910,1,800.0,1.0,5,8,1
980,1,800.0,1.0,4,8,1
1695,2,1035.0,1.5,3,8,1
960,1,550.0,1.0,5,8,1
910,1,550.0,1.0,5,8,1
1375,2,1300.0,2.0,5,8,1
960,1,550.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
1375,2,1300.0,2.0,5,8,1
1695,3,820.0,2.0,6,8,1
2702,3,1467.0,2.0,7,8,1
1628,1,580.0,1.0,6,8,1
1420,2,850.0,1.0,8,8,1
775,1,470.0,1.0,6,8,1
1265,1,750.0,1.0,5,8,1
1200,2,1200.0,1.0,6,8,1
2200,2,975.0,1.0,6,8,1
1255,1,660.0,1.0,3,8,1
869,3,726.0,1.0,3,8,1
1180,1,640.0,1.0,3,8,1
1930,2,1020.0,2.0,6,8,1
1695,4,700.0,2.0,6,8,1
795,1,1000.0,1.0,5,8,1
1280,2,850.0,1.0,6,8,1
1795,4,1075.0,2.5,6,8,1
2178,2,1213.0,2.0,7,8,1
1250,2,1000.0,1.0,3,8,1
975,2,500.0,1.0,6,8,1
825,1,1.0,1.0,5,8,1
1050,2,800.0,1.0,7,8,1
2208,2,1213.0,2.0,7,8,1
2785,2,976.0,1.0,6,8,1
1125,3,2660.0,1.5,6,8,1
1254,2,665.0,1.0,6,8,1
1475,3,1166.0,2.0,6,8,1
1495,2,1050.0,2.0,5,8,1
1255,1,660.0,1.0,3,8,1
889,2,825.0,1.0,6,8,1
1563,1,818.0,1.0,7,8,1
1180,1,640.0,1.0,3,8,1
1200,3,1300.0,1.0,6,8,1
1628,1,580.0,1.0,6,8,1
1280,1,776.0,1.0,7,8,1
1620,3,1194.0,2.0,7,8,1
1900,3,1321.0,2.0,7,8,1
1200,3,1300.0,1.0,7,8,1
1955,2,1020.0,2.0,6,8,1
925,2,900.0,1.0,5,8,1
899,2,900.0,1.0,5,8,1
1000,1,800.0,1.0,4,8,1
1265,1,750.0,1.0,3,8,1
925,2,900.0,1.0,5,8,1
1695,1,893.0,1.0,7,8,1
725,1,650.0,1.0,5,8,1
1000,1,1090.0,1.0,6,8,1
889,2,800.0,1.0,6,8,1
889,2,800.0,1.0,6,8,1
1395,2,810.0,1.0,6,8,1
739,1,650.0,1.0,6,8,1
1150,3,1200.0,1.0,5,8,1
759,1,700.0,1.0,6,8,1
1150,3,1200.0,1.0,5,8,1
1200,2,955.0,1.0,6,8,1
1200,3,1300.0,1.0,6,8,1
2230,2,975.0,1.0,6,8,1
1407,1,573.0,1.0,7,8,1
795,2,1000.0,1.0,4,8,1
825,3,1200.0,1.0,3,8,1
1250,3,1150.0,1.5,6,8,1
1695,3,1200.0,1.0,6,8,1
1180,1,640.0,1.0,3,8,1
1800,1,745.0,1.0,6,8,1
1950,2,1200.0,1.0,6,8,1
1795,4,1075.0,2.5,6,8,1
1255,1,660.0,1.0,3,8,1
1955,2,1020.0,2.0,6,8,1
1265,1,750.0,1.0,5,8,1
505,0,426.0,1.0,3,8,1
2193,2,1213.0,2.0,7,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
815,1,500.0,1.0,6,8,1
2017,2,1048.0,2.0,7,8,1
1595,1,1080.0,1.0,6,8,1
1000,1,463.0,1.0,3,8,1
895,1,600.0,1.0,4,8,1
1050,2,711.0,1.0,3,8,1
1000,1,463.0,1.0,3,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
2175,2,975.0,1.0,6,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
1867,2,968.0,2.0,7,8,1
1195,3,1754.0,1.0,5,8,1
799,0,350.0,1.0,6,8,1
1555,2,965.0,1.0,3,8,1
1450,2,860.0,1.0,3,8,1
1255,1,660.0,1.0,3,8,1
895,1,625.0,1.0,6,8,1
2230,2,975.0,1.0,6,8,1
1350,2,860.0,1.0,3,8,1
1505,2,965.0,1.0,3,8,1
2300,2,925.0,1.0,6,8,1
3000,7,2900.0,3.0,3,8,1
1515,2,1050.0,2.0,3,8,1
1250,2,570.0,1.0,6,8,1
1450,2,860.0,1.0,8,8,1
1628,1,580.0,1.0,6,8,1
2230,2,975.0,1.0,6,8,1
1245,1,750.0,1.0,5,8,1
1180,1,640.0,1.0,8,8,1
1515,2,1050.0,2.0,3,8,1
2500,4,500.0,2.0,6,8,1
1295,3,1040.0,2.0,5,8,1
1395,4,1282.0,1.0,5,8,1
1295,3,1344.0,1.5,5,8,1
1195,3,1848.0,1.5,5,8,1
1195,3,1144.0,1.0,5,8,1
1275,1,640.0,1.0,3,8,1
2230,2,975.0,1.0,6,8,1
2230,2,975.0,1.0,6,8,1
1350,2,860.0,1.0,3,8,1
1345,1,750.0,1.0,3,8,1
1750,3,1012.0,2.0,6,8,1
1515,2,1050.0,2.0,3,8,1
1215,1,640.0,1.0,3,8,1
875,1,415.0,1.0,6,8,1
1605,1,620.0,1.0,6,8,1
1495,5,2300.0,1.5,5,8,1
2175,2,975.0,1.0,6,8,1
1495,2,1050.0,2.0,3,8,1
1180,1,640.0,1.0,3,8,1
1495,3,810.0,2.0,6,8,1
1955,2,1020.0,2.0,6,8,1
1500,2,1094.0,1.5,4,8,1
850,2,930.0,1.0,5,8,1
900,2,921.0,1.0,3,8,1
895,1,625.0,1.0,6,8,1
1255,1,660.0,1.0,3,8,1
1265,1,750.0,1.0,3,8,1
1750,3,1012.0,2.0,6,8,1
1660,1,620.0,1.0,6,8,1
1345,1,750.0,1.0,5,8,1
825,0,450.0,1.0,5,8,1
1605,1,620.0,1.0,6,8,1
1375,3,1100.0,1.5,0,8,1
1255,1,660.0,1.0,3,8,1
1515,2,1050.0,2.0,5,8,1
1475,1,1000.0,1.0,6,8,1
795,0,325.0,1.0,6,8,1
1515,2,1050.0,2.0,5,8,1
2175,2,975.0,1.0,6,8,1
1955,2,1020.0,2.0,6,8,1
1250,3,1150.0,1.5,6,8,1
1515,2,1050.0,2.0,5,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
1395,2,810.0,1.0,6,8,1
1295,2,850.0,1.0,3,8,1
1350,2,850.0,1.0,3,8,1
1750,3,1012.0,2.0,6,8,1
850,2,750.0,1.0,4,8,1
1695,2,1035.0,1.5,3,8,1
2099,3,2253.0,2.0,5,8,1
1660,1,620.0,1.0,6,8,1
894,0,450.0,1.0,5,8,1
1299,1,894.0,1.0,5,8,1
799,0,382.0,1.0,5,8,1
1265,1,750.0,1.0,5,8,1
1750,3,1012.0,2.0,6,8,1
1044,1,1.0,1.0,3,8,1
1375,2,1300.0,2.0,4,8,1
960,1,550.0,1.0,4,8,1
1180,2,850.0,1.0,6,8,1
1350,2,750.0,1.0,5,8,1
1628,1,580.0,1.0,6,8,1
1795,4,1075.0,2.5,6,8,1
1150,2,1000.0,1.0,5,8,1
1790,2,1200.0,2.0,8,8,1
1350,2,1728.0,1.0,8,8,1
925,2,900.0,1.0,5,8,1
860,1,544.0,1.0,0,8,1
1360,2,874.0,1.0,11,8,1
1660,1,620.0,1.0,6,8,1
1500,2,1440.0,1.0,3,8,1
1350,2,860.0,1.0,3,8,1
1375,3,1100.0,1.5,0,8,1
1605,1,620.0,1.0,6,8,1
1495,2,1050.0,2.0,5,8,1
1468,1,573.0,1.0,7,8,1
869,3,726.0,1.0,3,8,1
1300,2,700.0,1.0,3,8,1
960,3,1365.0,2.0,9,8,1
889,2,900.0,1.0,6,8,1
1200,3,1300.0,1.0,5,8,1
739,1,650.0,1.0,6,8,1
759,1,700.0,1.0,6,8,1
2785,2,976.0,1.0,6,8,1
1180,1,640.0,1.0,3,8,1
1746,2,968.0,2.0,7,8,1
1000,3,1600.0,1.0,3,8,1
825,1,375.0,1.0,6,8,1
620,1,665.0,1.0,3,8,1
1695,2,1035.0,1.5,3,8,1
750,2,450.0,1.0,4,8,1
1515,2,1050.0,2.0,5,8,1
1250,3,1150.0,1.5,6,8,1
1250,3,1150.0,1.5,6,8,1
775,1,470.0,1.0,6,8,1
2283,2,1633.0,2.0,7,8,1
1000,1,800.0,1.0,4,8,1
1375,2,1300.0,2.0,4,8,1
1375,2,1300.0,2.0,4,8,1
1970,2,1116.0,2.0,7,8,1
825,2,900.0,1.0,8,8,1
1955,2,1020.0,2.0,6,8,1
889,2,800.0,1.0,6,8,1
1200,3,1300.0,1.0,6,8,1
925,2,900.0,1.0,5,8,1
1000,1,800.0,1.0,4,8,1
2785,2,926.0,1.0,6,8,1
950,0,1.0,1.0,3,8,1
1044,1,1.0,1.0,3,8,1
1255,1,660.0,1.0,3,8,1
1150,3,1200.0,1.0,5,8,1
950,0,1.0,1.0,3,8,1
1820,1,794.0,1.0,8,8,1
2283,2,1633.0,2.0,7,8,1
1250,3,1150.0,1.5,6,8,1
975,1,575.0,1.0,6,8,1
1195,3,1754.0,1.5,5,8,1
1250,3,1150.0,1.5,6,8,1
3000,3,1554.0,2.0,6,8,1
1250,3,1150.0,1.5,5,8,1
1375,2,1300.0,2.0,4,8,1
1200,3,1728.0,1.5,7,8,1
1250,3,1968.0,2.0,7,8,1
1350,3,1360.0,1.0,5,8,1
700,1,250.0,1.0,5,8,1
700,1,450.0,1.0,5,8,1
750,1,450.0,1.0,5,8,1
1495,2,1050.0,2.0,5,8,1
1605,1,620.0,1.0,6,8,1
1350,2,860.0,1.0,3,8,1
1660,1,620.0,1.0,6,8,1
1495,2,1050.0,2.0,5,8,1
1468,1,573.0,1.0,7,8,1
2230,2,975.0,1.0,6,8,1
505,0,426.0,1.0,3,8,1
869,3,726.0,1.0,3,8,1
1600,2,1632.0,1.0,5,8,1
1050,2,615.0,1.0,6,8,1
1265,1,750.0,1.0,5,8,1
2702,3,1467.0,2.0,7,8,1
1350,2,1728.0,1.0,8,8,1
1436,1,573.0,1.0,7,8,1
2785,2,976.0,1.0,6,8,1
1795,4,1075.0,2.5,6,8,1
1255,1,660.0,1.0,3,8,1
1255,1,660.0,1.0,3,8,1
1265,1,750.0,1.0,5,8,1
2534,2,1522.0,2.0,7,8,1
2200,2,975.0,1.0,6,8,1
815,1,500.0,1.0,6,8,1
1265,1,750.0,1.0,5,8,1
1450,2,860.0,1.0,3,8,1
1495,2,1050.0,2.0,5,8,1
1660,1,620.0,1.0,6,8,1
1350,2,860.0,1.0,8,8,1
1275,1,640.0,1.0,5,8,1
2702,3,1467.0,2.0,7,8,1
1955,2,1020.0,2.0,6,8,1
1750,3,1012.0,2.0,6,8,1
1515,2,1050.0,2.0,5,8,1
815,1,500.0,1.0,6,8,1
1600,2,1035.0,1.5,8,8,1
2200,2,975.0,1.0,6,8,1
1275,1,640.0,1.0,5,8,1
1536,1,717.0,1.0,7,8,1
975,2,500.0,1.0,6,8,1
1515,2,1050.0,2.0,5,8,1
1180,1,640.0,1.0,3,8,1
1628,1,580.0,1.0,6,8,1
1750,3,1012.0,2.0,6,8,1
2162,2,1633.0,2.0,7,8,1
1555,2,965.0,1.0,5,8,1
1515,2,1050.0,2.0,3,8,1
1180,1,640.0,1.0,3,8,1
2785,2,926.0,1.0,6,8,1
1395,2,810.0,1.0,6,8,1
1727,1,848.0,1.0,7,8,1
1245,1,750.0,1.0,5,8,1
2200,2,975.0,1.0,6,8,1
1180,1,640.0,1.0,3,8,1
815,1,500.0,1.0,6,8,1
625,1,700.0,1.0,5,8,1
1275,1,640.0,1.0,5,8,1
670,2,870.0,1.0,5,8,1
1450,2,860.0,1.0,3,8,1
1370,1,500.0,1.0,9,8,1
1823,2,968.0,2.0,7,8,1
1535,2,965.0,1.0,3,8,1
1100,0,500.0,1.0,5,8,1
1650,2,1250.0,1.0,4,8,1
2200,4,1397.0,2.0,6,8,1
1495,2,1050.0,2.0,5,8,1
1350,2,860.0,1.0,3,8,1
1943,2,1116.0,2.0,7,8,1
2785,2,976.0,1.0,6,8,1
775,1,470.0,1.0,6,8,1
1515,2,1050.0,2.0,5,8,1
1255,1,660.0,1.0,3,8,1
1200,3,1300.0,1.0,5,8,1
695,0,350.0,1.0,5,8,1
1009,1,500.0,1.0,5,8,1
1139,1,610.0,1.0,5,8,1
1329,2,900.0,1.0,5,8,1
1180,1,640.0,1.0,3,8,1
1025,1,800.0,1.0,4,8,1
1025,1,800.0,1.0,5,8,1
1900,3,1650.0,1.5,3,8,1
1999,3,1650.0,1.5,3,8,1
1515,2,1050.0,2.0,5,8,1
950,1,800.0,1.0,5,8,1
950,1,800.0,1.0,5,8,1
910,1,550.0,1.0,5,8,1
625,1,550.0,1.0,4,8,1
950,1,800.0,1.0,5,8,1
1325,2,1220.0,1.0,3,8,1
1375,2,1065.0,1.5,3,8,1
2720,2,1522.0,2.0,7,8,1
750,1,450.0,1.0,5,8,1
1100,2,900.0,1.0,6,8,1
750,1,550.0,1.0,5,8,1
1550,3,900.0,1.0,4,8,1
700,1,450.0,1.0,5,8,1
700,1,250.0,1.0,5,8,1
1382,3,950.0,1.0,3,8,1
950,2,900.0,1.0,4,8,1
1800,3,1505.0,2.5,3,8,1
1515,2,1050.0,2.0,5,8,1
