date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
12/30,"Resort Style Swimming Pool, Newly Renovated",https://austin.craigslist.org/apa/7573460808.html,"$1,040",,222,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/30,"Laundry On-Site, Resort Style Swimming Pool, Designer Paint Colors",https://austin.craigslist.org/apa/7572790171.html,"$1,070",,275,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/30,Adorable Single Story Home **Dont Miss Out**,https://austin.craigslist.org/apa/7573460115.html,"$2,300",4br,1676,Austin - Grand Ave Pkwy,2.5,"['house', 'w/d hookups', 'attached garage', 'rent period: monthly']"
12/30,BE THE FIRST TO LIVE IN THIS NEW HOME,https://austin.craigslist.org/apa/7563470101.html,"$2,300",4br,1938,Hutto,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
12/30,Immaculately maintained home,https://austin.craigslist.org/apa/7573458127.html,"$2,000",3br,1491,Hutto - Durango Farms,2.5,"['house', 'w/d hookups', 'attached garage', 'rent period: monthly']"
12/30,New Construction - Ready for Move in,https://austin.craigslist.org/apa/7573455918.html,"$2,600",4br,2273,Leander - Larkspur,3.5,"['house', 'w/d hookups', 'attached garage', 'rent period: monthly']"
12/30,"Online Payments accepted, Laundry On-Site, Ground Floor Unit - UC",https://austin.craigslist.org/apa/7570470981.html,"$1,075",,275,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/30,New Construction - Ready for Move in,https://austin.craigslist.org/apa/7573453662.html,"$2,500",3br,1723,Leander - Bryson,2.5,"['house', 'w/d hookups', 'attached garage', 'rent period: monthly']"
12/30,"Spacious 4 Bed | 3 Bath Lakeline Mall, Apple campus,& The Domain",https://austin.craigslist.org/apa/7573452361.html,"$3,745",4br,2823,,3,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
12/30,💸 1 Month Free 💸 Brand New Luxury East Riverside 1 Bed,https://austin.craigslist.org/apa/7573445343.html,"$1,530",1br,720,East Riverside Riverside Pleasant Valley,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,"Dining Area, Vinyl Plank Flooring, Clubroom with Planned Events",https://austin.craigslist.org/apa/7569038053.html,"$1,775",4br,1236,"2500 Louis Henna Boulevard, Round Rock, TX",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d hookups', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,"Online Payments accepted, -20 No Dishwasher, Laundry On-Site",https://austin.craigslist.org/apa/7572078476.html,"$1,075",,275,"8300 North Interstate Highway 35, Austin, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
12/30,New Luxury Large 1 Bed w/ Balcony & Amenities in East Riverside,https://austin.craigslist.org/apa/7573444391.html,"$1,620",1br,720,East Riverside Riverside Pleasant Valley,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,💸 4 Week Free 💸 Beautiful New Luxury 1 Bed w/ Stunning Amenities,https://austin.craigslist.org/apa/7573445341.html,"$2,190",2br,1025,East Austin MLK Mueller Walnut Creek,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
12/30,Beautiful Luxury 1 Bed w/ Balcony & Amenities by Domain,https://austin.craigslist.org/apa/7573445339.html,"$1,649",1br,650,The Domain North Austin,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,"East 6th Street 1 Bed w/ Balcony, Parking, & Rooftop",https://austin.craigslist.org/apa/7573445332.html,"$1,920",1br,669,East 6th St East Cesar Chavez Rainey Street,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,"New 2 Bed w/ Huge Balc, Nature, 15 Min to Town",https://austin.craigslist.org/apa/7573445315.html,"$2,149",2br,1152,South Austin Onion Creek Southpark Meadows,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,Single story house with open floorplan,https://austin.craigslist.org/apa/7573445178.html,"$2,100",3br,1443,Leander - Wildleaf,2.5,"['house', 'w/d in unit', 'attached garage', 'rent period: monthly']"
12/30,💸 $1500 off 💸 Georgetown Corner 2 Bed w/ Attached Garage & Balcony,https://austin.craigslist.org/apa/7573444385.html,"$2,075",2br,1260,Georgetown Round Rock Teravista Austin,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,Luxury South Lamar Large 1 Bed w/ Balcony & Rooftop,https://austin.craigslist.org/apa/7573444378.html,"$1,870",1br,625,South Lamar Barton Hills Zilker,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,💸 $1500 off 💸 Luxury Large Attached Garage 1 Bed w/ Corner Balcony,https://austin.craigslist.org/apa/7573444374.html,"$1,490",1br,840,Georgetown Round Rock Teravista Austin,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
12/30,💸 $1500 off 💸 Georgetown Corner 2 Bed w/ Attached Garage & Balcony,https://austin.craigslist.org/apa/7573444355.html,"$2,180",2br,1375,Georgetown Round Rock Teravista Austin,2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
12/30,BOULDIN Stunner__ZERO Carpet__WD Included__GIANT Trees__GAS Cooking,https://austin.craigslist.org/apa/7564288757.html,"$3,795",1br,,Bouldin,1.5,"['dogs are OK - wooof', 'house', 'w/d in unit', 'listed by: Ely Properties, Inc.', 'no smoking', 'off-street parking', 'rent period: monthly']"
12/30,Wood/Quartz/Stainless-GAS Cooking__WD Included__2x Vanity__Fenced YARD,https://austin.craigslist.org/apa/7563499398.html,"$3,000",3br,,Soma Village,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'condo', 'w/d in unit', 'listed by: Keller Williams', 'attached garage', 'rent period: monthly']"
12/30,RAIN Collect__Wood/Granite/Stainless-GAS Cook__TONS of Windows,https://austin.craigslist.org/apa/7564242316.html,"$3,595",4br,,Brentwood,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'listed by: Austin Real Pros', 'off-street parking', 'rent period: monthly']"
12/30,"Modern 4 bed | 2.5 bath home near Apple Campus, Q2, & The Domain",https://austin.craigslist.org/apa/7573443520.html,"$3,750",4br,2259,,2.5,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'attached garage', 'rent period: monthly']"
12/30,Large Luxury South Lamar 1 Bed w/ Rooftop & Amenities,https://austin.craigslist.org/apa/7573443471.html,"$1,930",1br,770,South Lamar Barton Hills Zilker,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
