date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/10,Studio | Yoga Class | Free Move | 1 Month FREE | Jill,https://houston.craigslist.org/apa/d/houston-studio-yoga-class-free-move/7577163548.html,"$1,460",,,Downtown,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'valet parking', 'rent period: monthly']"
1/10,Single family home and ready to move in!,https://houston.craigslist.org/apa/d/houston-single-family-home-and-ready-to/7577161485.html,"$1,600",3br,2290,Houston,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'street parking', 'rent period: monthly', 'wheelchair accessible']"
1/10,"Elevator Access, Smoke-Free Building, Hot Tub (Coming Soon!)",https://houston.craigslist.org/apa/d/houston-elevator-access-smoke-free/7574216361.html,$975,1br,634,"14703 Park Row, Houston, TX",2,"['apartment', 'no laundry on site', 'off-street parking', 'rent period: monthly']"
1/10,"Hardwood Style Flooring, Quaint Neighborhood, Patio/Balconies",https://houston.craigslist.org/apa/d/houston-hardwood-style-flooring-quaint/7568156367.html,$752,1br,722,"8323 Cinnamon Ln, Houston, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/10,"Movie Theater, Double Sink Vanities, Parking Garage",https://houston.craigslist.org/apa/d/houston-movie-theater-double-sink/7575670111.html,"$1,735",2br,1198,,2,"['apartment', 'w/d in unit', 'detached garage', 'rent period: daily']"
1/10,"Private Fenced - In Patios, Cable Ready, Six Clothes Care Centers",https://houston.craigslist.org/apa/d/houston-private-fenced-in-patios-cable/7574191669.html,$955,1br,735,"4010 Linkwood Dr, Houston, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/10,"Outdoor Storage, Fully Equipped Kitchens, Cable/Satellite Ready",https://houston.craigslist.org/apa/d/houston-outdoor-storage-fully-equipped/7570447507.html,"$1,065",2br,965,,2,"['apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/10,"24/7 Emergency Maintenance, 5 Swimming Pools, GOFit Fitness Center",https://houston.craigslist.org/apa/d/houston-24-emergency-maintenance/7573068085.html,$878,1br,603,,1,"['apartment', 'w/d hookups', 'carport', 'rent period: monthly']"
1/10,"Covered Parking, New Energy Efficient Windows, Covered Mail Center",https://houston.craigslist.org/apa/d/houston-covered-parking-new-energy/7574905453.html,"$1,120",2br,860,"7511 Beechnut Street, Houston, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/10,"Metro Bus Line Stop Nearby, Quaint Neighborhood, Swimming Pool",https://houston.craigslist.org/apa/d/houston-metro-bus-line-stop-nearby/7572947097.html,"$1,362",3br,1203,"7900 Bellaire Blvd, Houston, TX",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/10,FREE Apartment Locating,https://houston.craigslist.org/apa/d/houston-free-apartment-locating/7577149242.html,"$1,000",2br,800,Houston,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/10,ONLY 1 Left - Price now - Get Your Exclusive Tour,https://houston.craigslist.org/apa/d/houston-only-left-price-now-get-your/7577148273.html,"$1,250",2br,1103,,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/10,Close To Hospitals and Downtown,https://houston.craigslist.org/apa/d/houston-close-to-hospitals-and-downtown/7577154060.html,$261,1br,,,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/10,Beautiful Townhome - Start the New Year Fresh - Call for Details,https://houston.craigslist.org/apa/d/houston-beautiful-townhome-start-the/7577147102.html,"$1,364",2br,1298,,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/10,Siena on Westheimer Apartments,https://houston.craigslist.org/apa/d/houston-siena-on-westheimer-apartments/7574971177.html,$795,1br,,Houston,1,"['open house dates', 'wednesday 2023-01-04', 'thursday 2023-01-05', 'friday 2023-01-06']"
1/10,Conroe Up to 6 Weeks Free! Bad Credit | Gym | Resort Pool | Free Move!,https://houston.craigslist.org/apa/d/conroe-conroe-up-to-weeks-free-bad/7577150259.html,"$2,030",3br,,,3,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/10,"Fitness Center, Clubhouse, Covered Parking",https://houston.craigslist.org/apa/d/clute-fitness-center-clubhouse-covered/7568638125.html,$959,1br,611,"Creekwood Landing Dr, Richwood, TX",1,"['open house dates', 'thursday 2022-12-15', 'friday 2022-12-16', 'saturday 2022-12-17']"
1/10,Memorial/ Spring Branch Bad Credit |ASAP Move in | Dog Park |FREE Move,https://houston.craigslist.org/apa/d/houston-memorial-spring-branch-bad/7577149863.html,"$1,350",1br,,,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/10,Humble | 2yr Broken Lease / Eviction - Bad Credit | FREE Move,https://houston.craigslist.org/apa/d/humble-humble-2yr-broken-lease-eviction/7577149622.html,"$1,220",1br,,,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/10,Montrose/ Museum Bad Credit | Bankruptcy | Paw Wash & Park |FREE Move!,https://houston.craigslist.org/apa/d/houston-montrose-museum-bad-credit/7568319948.html,"$1,539",1br,,,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/10,Spring apartment - Second Chance - Bad/Low Credit - Older Felony -Repo,https://houston.craigslist.org/apa/d/spring-spring-apartment-second-chance/7577149426.html,"$1,220",1br,,,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/10,Energy Corridor,https://houston.craigslist.org/apa/d/houston-energy-corridor/7577148059.html,"$1,756",2br,,"Houston, TX",2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/10,"Hardwood Style Flooring, Reserved Parking, Patio/Balconies",https://houston.craigslist.org/apa/d/houston-hardwood-style-flooring/7575693297.html,$982,2br,960,"8323 Cinnamon Ln, Houston, TX",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/10,"Resident Lounge, 24/7 Emergency Maintenance, Gated Community",https://houston.craigslist.org/apa/d/houston-resident-lounge-24-emergency/7575986826.html,$759,1br,613,,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/10,"Private Patios, Cable Ready, Grilling Area",https://houston.craigslist.org/apa/d/houston-private-patios-cable-ready/7574958767.html,"$1,135",2br,750,"1714 Wirt Road, Houston, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/10,"Unmatched Rent Prices, 24hr Fitness Ctr, Outdoor Kitchenette",https://houston.craigslist.org/apa/d/clute-unmatched-rent-prices-24hr/7577146487.html,$959,1br,611,"Lake Jackson, Tx.",1,"['open house dates', 'tuesday 2023-01-10', 'wednesday 2023-01-11', 'thursday 2023-01-12']"
1/10,"Free Parking, Free Utilities, No Long-Term Lease Required",https://houston.craigslist.org/apa/d/houston-free-parking-free-utilities-no/7568254439.html,$261,1br,,,1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/10,"Smoke Free Building, In Door Pool Coming Soon!",https://houston.craigslist.org/apa/d/houston-smoke-free-building-in-door/7577144853.html,$899,,637,"14703 Park Row, Houston, TX",1,"['apartment', 'no laundry on site', 'off-street parking', 'rent period: monthly']"
1/10,"4 bedroom, 2.5 bath with Calacatta quartz countertops and pool",https://houston.craigslist.org/apa/d/houston-bedroom-25-bath-with-calacatta/7577122550.html,"$3,000",4br,3215,Houston,2.5,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/10,"Built-In Wine Racks, Limited Access Gates, Stainless Steel Appliances",https://houston.craigslist.org/apa/d/houston-built-in-wine-racks-limited/7574883721.html,"$1,465",1br,1025,,1,"['apartment', 'w/d in unit', 'detached garage', 'rent period: daily']"
1/10,"Reserved Parking, New Energy Efficient Windows, Home Office",https://houston.craigslist.org/apa/d/houston-reserved-parking-new-energy/7572652009.html,"$1,055",2br,860,"7511 Beechnut Street, Houston, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/10,"Granite Counters, Two Sparkling Swimming Pools, Pet Friendly",https://houston.craigslist.org/apa/d/houston-granite-counters-two-sparkling/7574933556.html,"$1,142",2br,1076,"7000 Fonvilla St, Houston, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/10,Save Money,https://houston.craigslist.org/apa/d/houston-save-money/7577140998.html,$999,1br,716,Houston,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly']"
1/10,Great Deals,https://houston.craigslist.org/apa/d/houston-great-deals/7577139812.html,$864,1br,700,Houston,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d hookups', 'carport', 'rent period: monthly']"
1/10,"Courtesy Patrol, Gated Community, Home Office",https://houston.craigslist.org/apa/d/houston-courtesy-patrol-gated-community/7570056140.html,"$1,100",2br,900,"9550 Long Point Road, Houston, TX",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/10,LOOK 👀,https://houston.craigslist.org/apa/d/houston-look/7577138822.html,"$1,545",3br,1392,Houston,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
