date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/9,"PRIME GLENDALE LOCATION, FULLY RENOVATED UPPER APT, A/C, QUARTZ,",https://losangeles.craigslist.org/sfv/apa/d/glendale-prime-glendale-location-fully/7576108495.html,"$2,800",2br,,*********** GLENDALE **************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly']"
1/9,"****FULLY RENOVATED HOME, 4 BEDS 2 BATHS, CENTRAL AC, BACKYARD, PET OK",https://losangeles.craigslist.org/sfv/apa/d/sun-valley-fully-renovated-home-beds/7574630929.html,"$4,300",4br,,***************** SUN VALLEY ******************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,"*****GORGEOUS HOUSE, FULLY RENOVATED, GARAGE, CENTRAL AC, WASHER DRYER",https://losangeles.craigslist.org/sfv/apa/d/van-nuys-gorgeous-house-fully-renovated/7576108630.html,"$3,995",3br,,************ LAKE BALBOA ***************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,***********NEW BUILT GORGEOUS 4 BEDS 4.5 BATHS 2 STORY HOUSE 2500 SQFT,https://losangeles.craigslist.org/sfv/apa/d/sun-valley-new-built-gorgeous-beds-45/7576108784.html,"$5,995",4br,2500,************** SUN VALLEY *************,4.5,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,"Game Room with Pool Table, Outdoor Yoga, LA Nightlife and Culture",https://losangeles.craigslist.org/ant/apa/d/glendale-game-room-with-pool-table/7575387336.html,"$4,204",2br,1033,antelope valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/9,"NEW BUILT ADU, SS APPLS, CENTRAL AC, WASHER DRYER, SECURED PARKING,",https://losangeles.craigslist.org/sfv/apa/d/sun-valley-new-built-adu-ss-appls/7576108856.html,"$2,300",1br,,************* SUN VALLEY ************,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,2+2 in Hollywood ^ $1500 OFF M/I ^ Recessed Lighting ^ Virtual Tour,https://losangeles.craigslist.org/lac/apa/d/los-angeles-22-in-hollywood-off-i/7576807791.html,"$3,195",2br,1024,Hollywood,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/9,"***SPACIOUS HOME, RENOVATED KITCHEN, GARAGE, VIEWS, CENTRAL AC, QUARTZ",https://losangeles.craigslist.org/sfv/apa/d/sylmar-spacious-home-renovated-kitchen/7576109766.html,"$4,300",4br,2300,********************** SYLMAR ***********************,3,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"Rooftop Sky Deck, Yoga Sanctuary, Brand New 1 Bedroom in West L.A.",https://losangeles.craigslist.org/wst/apa/d/los-angeles-rooftop-sky-deck-yoga/7576807777.html,"$3,100",1br,727,West Los Angeles,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/9,"****NEWLY RENOVATED HOME, LAMINATE FLR, CENTRAL AC, ALL UTILITIES PAID",https://losangeles.craigslist.org/sfv/apa/d/north-hollywood-newly-renovated-home/7576110061.html,"$3,900",3br,,*****************NORTH HOLLYWOOD******************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d hookups', 'off-street parking', 'rent period: monthly']"
1/9,"Beautiful Private 2 Bedroom Apartment w/ Patio, Private Park, Gym!",https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-private-bedroom/7569150120.html,"$2,968",2br,946,central LA 213/323,2,"['open house dates', 'friday 2022-12-16', 'saturday 2022-12-17', 'sunday 2022-12-18']"
