date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/16,2 Bedroom 2 Bath in Chandler,https://phoenix.craigslist.org/evl/apa/d/chandler-bedroom-bath-in-chandler/7578591046.html,"$1,628",2br,960,east valley,2,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,Spacious and elegant! You've found your ideal 3 bed / 2 bath!,https://phoenix.craigslist.org/evl/apa/d/chandler-spacious-and-elegant-youve/7578148426.html,"$2,285",3br,1445,Chandler,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/16,"You're going to love us! New 3 bed, 2 bath available here!",https://phoenix.craigslist.org/evl/apa/d/chandler-youre-going-to-love-us-new-bed/7578247850.html,"$2,285",3br,1445,Chandler,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/16,Come home to San Stefano Townhomes! Washer/dryer in unit. Tour today!,https://phoenix.craigslist.org/evl/apa/d/chandler-come-home-to-san-stefano/7579335715.html,"$2,285",3br,1445,Chandler,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/16,"Granite Countertop, Faux Wood Flooring, Package Lockers",https://phoenix.craigslist.org/evl/apa/d/tempe-granite-countertop-faux-wood/7577895423.html,"$1,710",2br,1040,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,Spacious 1 Bedroom Renovated Apartment Home,https://phoenix.craigslist.org/cph/apa/d/phoenix-spacious-bedroom-renovated/7575687737.html,"$1,739",1br,800,15815 S Lakewood Pkwy W,1,"['air conditioning', 'application fee details: Application Fee: $50 (Anyone applying that is 18 or older).', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/16,Elevate at Discovery park beatiful apartments,https://phoenix.craigslist.org/evl/apa/d/tempe-elevate-at-discovery-park/7575533318.html,"$1,570",2br,1152,east valley,2,"['apartment', 'w/d in unit', 'detached garage', 'rent period: monthly']"
1/16,"2BD 2BA, Furnished apartments available, in Chandler AZ",https://phoenix.craigslist.org/evl/apa/d/chandler-2bd-2ba-furnished-apartments/7578606400.html,"$1,730",2br,1121,east valley,2,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,"In-Unit Washer and Dryer, On-Call Maintenance, Garages Available",https://phoenix.craigslist.org/evl/apa/d/tempe-in-unit-washer-and-dryer-on-call/7577061159.html,"$1,710",2br,1040,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,"Private Balconies/Patios, Credit Cards Accepted, Air Conditioning",https://phoenix.craigslist.org/evl/apa/d/mesa-private-balconies-patios-credit/7579323083.html,"$1,695",2br,1062,Mesa,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,Beautiful Three Bedroom Apartment Home!,https://phoenix.craigslist.org/evl/apa/d/tempe-beautiful-three-bedroom-apartment/7573246245.html,"$1,647",3br,1195,east valley,2,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/16,"Modern Finishes, Ceiling Fans, Recycling, Fireplace*",https://phoenix.craigslist.org/evl/apa/d/tempe-modern-finishes-ceiling-fans/7579321872.html,"$1,599",2br,1102,east valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly', 'wheelchair accessible']"
1/16,Looking To Rent A Great Apartment? - We Can Help! Call Now!,https://phoenix.craigslist.org/evl/apa/d/looking-to-rent-great-apartment-we-can/7574956595.html,"$1,699",2br,,East Valley - MESA & GILBERT,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,WE FIND APARTMENTS FOR YOU! - Free rental Service Apartment Options,https://phoenix.craigslist.org/evl/apa/d/we-find-apartments-for-you-free-rental/7574956759.html,"$1,600",2br,,East Valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
